Date,Symbol,Open,High,Low,Close,Volume,Value
2016-06-06,trading,201.38,201.38,201.38,201.38,0,
2016-06-07,trading,201.38,201.38,201.38,201.38,0,
2016-06-08,trading,201.38,201.38,201.38,201.38,0,
2016-06-09,trading,201.38,201.38,201.38,201.38,0,
2016-06-12,trading,201.38,201.38,201.38,201.38,0,
2016-06-13,trading,201.38,201.38,201.38,201.38,0,
2016-06-14,trading,201.38,201.38,201.38,201.38,0,
2016-06-15,trading,201.38,201.38,201.38,201.38,0,
2016-06-16,trading,201.38,201.38,201.38,201.38,0,
2016-06-19,trading,201.38,201.38,201.38,201.38,0,
2016-06-20,trading,201.38,201.38,201.38,201.38,0,
2016-06-21,trading,201.38,201.38,201.38,201.38,0,
2016-06-22,trading,201.38,201.38,201.38,201.38,0,
2016-06-23,trading,201.38,201.38,201.38,201.38,0,
2016-06-26,trading,201.38,201.38,201.38,201.38,0,
2016-06-27,trading,201.38,201.38,201.38,201.38,0,
2016-06-28,trading,201.38,202.79,202.79,202.79,0,96750.0
2016-06-29,trading,202.79,202.79,202.79,202.79,0,
2016-06-30,trading,202.79,202.79,202.79,202.79,0,
2016-07-03,trading,202.79,202.79,202.79,202.79,0,
2016-07-04,trading,202.79,202.79,202.79,202.79,0,
2016-07-05,trading,202.79,202.79,202.79,202.79,0,
2016-07-06,trading,202.79,202.79,202.79,202.79,0,
2016-07-10,trading,202.79,202.79,202.79,202.79,0,
2016-07-11,trading,202.79,202.79,202.79,202.79,0,
2016-07-12,trading,202.79,202.79,202.79,202.79,0,
2016-07-13,trading,202.79,202.79,202.79,202.79,0,
2016-07-14,trading,202.79,202.79,202.79,202.79,0,
2016-07-17,trading,202.79,202.79,202.79,202.79,0,
2016-07-18,trading,202.79,202.79,202.79,202.79,0,
2016-07-19,trading,202.79,202.79,202.79,202.79,0,
2016-07-20,trading,202.79,202.79,202.79,202.79,0,
2016-07-21,trading,202.79,202.79,202.79,202.79,0,
2016-07-24,trading,202.79,202.79,202.79,202.79,0,
2016-07-25,trading,202.79,202.79,202.79,202.79,0,
2016-07-26,trading,202.79,202.79,202.79,202.79,0,
2016-07-27,trading,202.79,202.79,202.79,202.79,0,
2016-07-28,trading,202.79,202.79,202.79,202.79,0,
2016-07-31,trading,202.79,202.79,202.79,202.79,0,
2016-08-01,trading,202.79,202.79,202.79,202.79,0,
2016-08-02,trading,202.79,202.79,202.79,202.79,0,
2016-08-03,trading,202.79,202.79,202.79,202.79,0,
2016-08-04,trading,202.79,202.79,202.79,202.79,0,
2016-08-07,trading,202.79,202.79,202.79,202.79,0,
2016-08-08,trading,202.79,202.79,202.79,202.79,0,
2016-08-09,trading,202.79,202.79,202.79,202.79,0,
2016-08-10,trading,202.79,202.79,202.79,202.79,0,
2016-08-11,trading,202.79,202.79,202.79,202.79,0,
2016-08-14,trading,202.79,202.79,202.79,202.79,0,
2016-08-15,trading,202.79,202.79,202.79,202.79,0,
2016-08-16,trading,202.79,202.79,202.79,202.79,0,
2016-08-17,trading,202.79,202.79,202.79,202.79,0,
2016-08-21,trading,202.79,202.79,202.79,202.79,0,
2016-08-22,trading,202.79,202.79,202.79,202.79,0,
2016-08-23,trading,202.79,202.79,202.79,202.79,0,
2016-08-24,trading,202.79,202.79,202.79,202.79,0,
2016-08-28,trading,202.79,202.79,202.79,202.79,0,
2016-08-29,trading,202.79,202.79,202.79,202.79,0,
2016-08-30,trading,202.79,202.79,202.79,202.79,0,
2016-08-31,trading,202.79,202.79,202.79,202.79,0,
2016-09-01,trading,202.79,202.79,202.79,202.79,0,
2016-09-04,trading,202.79,202.79,202.79,202.79,0,
2016-09-05,trading,202.79,202.79,202.79,202.79,0,
2016-09-06,trading,202.79,202.79,202.79,202.79,0,
2016-09-07,trading,202.79,202.79,202.79,202.79,0,
2016-09-08,trading,202.79,202.79,202.79,202.79,0,
2016-09-11,trading,202.79,202.79,202.79,202.79,0,
2016-09-12,trading,202.79,202.79,202.79,202.79,0,
2016-09-14,trading,202.79,202.79,202.79,202.79,0,
2016-09-18,trading,202.79,202.79,202.79,202.79,0,
2016-09-20,trading,202.79,202.79,202.79,202.79,0,
2016-09-21,trading,202.79,202.79,202.79,202.79,0,
2016-09-22,trading,202.79,202.79,202.79,202.79,0,
2016-09-25,trading,202.79,202.79,202.79,202.79,0,
2016-09-26,trading,202.79,202.79,202.79,202.79,0,
2016-09-27,trading,202.79,202.79,202.79,202.79,0,
2016-09-28,trading,202.79,202.79,202.79,202.79,0,
2016-09-29,trading,202.79,202.79,202.79,202.79,0,
2016-10-02,trading,202.79,202.79,202.79,202.79,0,
2016-10-03,trading,202.79,202.79,202.79,202.79,0,
2016-10-04,trading,202.79,202.79,202.79,202.79,0,
2016-10-05,trading,202.79,202.79,202.79,202.79,0,
2016-10-06,trading,202.79,202.79,202.79,202.79,0,
2016-10-16,trading,202.79,202.79,202.79,202.79,0,
2016-10-17,trading,202.79,202.79,202.79,202.79,0,
2016-10-18,trading,202.79,202.79,202.79,202.79,0,
2016-10-19,trading,202.79,202.79,202.79,202.79,0,
2016-10-20,trading,202.79,202.79,202.79,202.79,0,
2016-10-23,trading,202.79,202.79,202.79,202.79,0,
2016-10-24,trading,202.79,202.79,202.79,202.79,0,
2016-10-25,trading,202.79,202.79,202.79,202.79,0,
2016-10-26,trading,202.79,202.79,202.79,202.79,0,
2016-10-27,trading,202.79,202.79,202.79,202.79,0,
2016-11-03,trading,202.79,202.79,202.79,202.79,0,
2016-11-07,trading,202.79,202.79,202.79,202.79,0,
2016-11-08,trading,202.79,202.79,202.79,202.79,0,
2016-11-09,trading,202.79,202.79,202.79,202.79,0,
2016-11-10,trading,202.79,202.79,202.79,202.79,0,
2016-11-13,trading,202.79,202.79,202.79,202.79,0,
2016-11-14,trading,202.79,202.79,202.79,202.79,0,
2016-11-15,trading,202.79,202.79,202.79,202.79,0,
2016-11-16,trading,202.79,202.79,202.79,202.79,0,
2016-11-17,trading,202.79,202.79,202.79,202.79,0,
2016-11-20,trading,202.79,202.79,202.79,202.79,0,
2016-11-21,trading,202.79,203.91,203.35,203.91,0,266445.0
2016-11-22,trading,203.91,203.91,203.91,203.91,0,
2016-11-23,trading,203.91,203.91,203.91,203.91,0,
2016-11-24,trading,203.91,203.91,203.91,203.91,0,
2016-11-27,trading,203.91,203.91,203.91,203.91,0,
2016-11-28,trading,203.91,203.91,203.91,203.91,0,
2016-11-29,trading,203.91,203.91,203.91,203.91,0,
2016-11-30,trading,203.91,203.91,203.91,203.91,0,
2016-12-01,trading,203.91,203.91,203.91,203.91,0,
2016-12-04,trading,203.91,203.91,203.91,203.91,0,
2016-12-05,trading,203.91,203.91,203.91,203.91,0,
2016-12-06,trading,203.91,203.91,203.91,203.91,0,
2016-12-07,trading,203.91,203.91,203.91,203.91,0,
2016-12-08,trading,203.91,203.91,203.91,203.91,0,
