Date,Symbol,Open,High,Low,Close,Volume,Value
2014-08-20,nepse,995.71,995.71,995.71,995.71,0,
2014-08-21,nepse,998.13,998.13,998.13,998.13,0,
2014-08-24,nepse,985.45,985.45,985.45,985.45,0,
2014-08-25,nepse,947.84,947.84,947.84,947.84,0,
2014-08-26,nepse,921.86,921.86,921.86,921.86,0,
2014-08-27,nepse,960.43,960.43,960.43,960.43,0,
2014-08-28,nepse,972.17,972.17,972.17,972.17,0,
2014-08-31,nepse,952.6,952.6,952.6,952.6,0,
2014-09-01,nepse,946.6,946.6,946.6,946.6,0,
2014-09-03,nepse,933.96,933.96,933.96,933.96,0,
2014-09-04,nepse,921.69,921.69,921.69,921.69,0,
2014-09-07,nepse,875.56,875.56,875.56,875.56,0,
2014-09-09,nepse,920.06,920.06,920.06,920.06,0,
2014-09-10,nepse,910.62,910.62,910.62,910.62,0,
2014-09-11,nepse,910.65,910.65,910.65,910.65,0,
2014-09-14,nepse,902.15,902.15,902.15,902.15,0,
2014-09-15,nepse,909.39,909.39,909.39,909.39,0,
2014-09-16,nepse,919.88,919.88,919.88,919.88,0,
2014-09-17,nepse,913.42,913.42,913.42,913.42,0,
2014-09-18,nepse,899.89,899.89,899.89,899.89,0,
2014-09-21,nepse,899.89,899.89,899.89,899.89,0,
2014-09-22,nepse,881.87,881.87,881.87,881.87,0,
2014-09-23,nepse,896.01,896.01,896.01,896.01,0,
2014-09-24,nepse,912.32,912.32,912.32,912.32,0,
2014-09-28,nepse,916.63,916.63,916.63,916.63,0,
2014-09-29,nepse,937.31,937.31,937.31,937.31,0,
2014-09-30,nepse,937.99,937.99,937.99,937.99,0,
2014-10-08,nepse,925.21,925.21,925.21,925.21,0,
2014-10-09,nepse,921.88,921.88,921.88,921.88,0,
2014-10-12,nepse,915.04,915.04,915.04,915.04,0,
2014-10-13,nepse,908.83,908.83,908.83,908.83,0,
2014-10-14,nepse,911.84,911.84,911.84,911.84,0,
2014-10-15,nepse,923.12,923.12,923.12,923.12,0,
2014-10-16,nepse,923.59,923.59,923.59,923.59,0,
2014-10-19,nepse,925.85,925.85,925.85,925.85,0,
2014-10-20,nepse,925.5,925.5,925.5,925.5,0,
2014-10-21,nepse,924.34,924.34,924.34,924.34,0,
2014-10-22,nepse,928.99,928.99,928.99,928.99,0,
2014-10-26,nepse,930.33,930.33,930.33,930.33,0,
2014-10-27,nepse,935.01,935.01,935.01,935.01,0,
2014-10-28,nepse,934.13,934.13,934.13,934.13,0,
2014-10-30,nepse,930.21,930.21,930.21,930.21,0,
2014-11-02,nepse,921.3,921.3,921.3,921.3,0,
2014-11-03,nepse,904.03,904.03,904.03,904.03,0,
2014-11-04,nepse,897.46,897.46,897.46,897.46,0,
2014-11-05,nepse,904.67,904.67,904.67,904.67,0,
2014-11-06,nepse,904.92,904.92,904.92,904.92,0,
2014-11-09,nepse,895.41,895.41,895.41,895.41,0,
2014-11-10,nepse,884.74,884.74,884.74,884.74,0,
2014-11-11,nepse,892.52,892.52,892.52,892.52,0,
2014-11-12,nepse,884.35,884.35,884.35,884.35,0,
2014-11-13,nepse,881.04,881.04,881.04,881.04,0,
2014-11-16,nepse,866.16,866.16,866.16,866.16,0,
2014-11-17,nepse,848.18,848.18,848.18,848.18,0,
2014-11-18,nepse,844.06,844.06,844.06,844.06,0,
2014-11-19,nepse,853.95,853.95,853.95,853.95,0,
2014-11-20,nepse,862.5,862.5,862.5,862.5,0,
2014-11-23,nepse,869.15,869.15,869.15,869.15,0,
2014-11-24,nepse,864.31,864.31,864.31,864.31,0,
2014-11-25,nepse,863.01,863.01,863.01,863.01,0,
2014-11-30,nepse,856.88,856.88,856.88,856.88,0,
2014-12-01,nepse,851.43,851.43,851.43,851.43,0,
2014-12-02,nepse,846.41,846.41,846.41,846.41,0,
2014-12-03,nepse,850.16,850.16,850.16,850.16,0,
2014-12-04,nepse,853.76,853.76,853.76,853.76,0,
2014-12-07,nepse,853.76,853.76,853.76,853.76,0,
2014-12-08,nepse,848.0,848.0,848.0,848.0,0,
2014-12-09,nepse,848.73,848.73,848.73,848.73,0,
2014-12-10,nepse,855.51,855.51,855.51,855.51,0,
2014-12-11,nepse,870.63,870.63,870.63,870.63,0,
2014-12-14,nepse,910.0,910.0,910.0,910.0,0,
