Date,Symbol,Open,High,Low,Close,Volume,Value
2014-05-04,float,56.75,56.75,56.75,56.75,0,612819968.0
2014-05-05,float,57.85,57.85,57.85,57.85,0,612819968.0
2014-05-06,float,59.01,59.01,59.01,59.01,0,612819968.0
2014-05-07,float,59.19,59.19,59.19,59.19,0,612819968.0
2014-05-08,float,58.6,58.6,58.6,58.6,0,612819968.0
2014-05-11,float,57.96,57.96,57.96,57.96,0,612819968.0
2014-05-12,float,58.19,58.19,58.19,58.19,0,612819968.0
2014-05-13,float,58.21,58.21,58.21,58.21,0,612819968.0
2014-05-15,float,58.19,58.19,58.19,58.19,0,612819968.0
2014-05-18,float,58.04,58.04,58.04,58.04,0,612819968.0
2014-05-19,float,57.79,57.79,57.79,57.79,0,612819968.0
2014-05-20,float,57.84,57.84,57.84,57.84,0,612819968.0
2014-05-21,float,58.1,58.1,58.1,58.1,0,612819968.0
2014-05-22,float,58.42,58.42,58.42,58.42,0,612819968.0
2014-05-25,float,59.21,59.21,59.21,59.21,0,612819968.0
2014-05-26,float,59.12,59.12,59.12,59.12,0,612819968.0
2014-05-27,float,58.83,58.83,58.83,58.83,0,612819968.0
2014-05-28,float,59.56,59.56,59.56,59.56,0,612819968.0
2014-06-01,float,60.15,60.15,60.15,60.15,0,612819968.0
2014-06-02,float,60.82,60.82,60.82,60.82,0,612819968.0
2014-06-03,float,61.17,61.17,61.17,61.17,0,612819968.0
2014-06-04,float,61.08,61.08,61.08,61.08,0,612819968.0
2014-06-05,float,60.81,60.81,60.81,60.81,0,612819968.0
2014-06-08,float,61.1,61.1,61.1,61.1,0,612819968.0
2014-06-09,float,61.31,61.31,61.31,61.31,0,612819968.0
2014-06-10,float,62.06,62.06,62.06,62.06,0,612819968.0
2014-06-11,float,62.41,62.41,62.41,62.41,0,612819968.0
2014-06-12,float,62.8,62.8,62.8,62.8,0,612819968.0
2014-06-15,float,64.51,64.51,64.51,64.51,0,612819968.0
2014-06-16,float,65.59,65.59,65.59,65.59,0,612819968.0
2014-06-17,float,65.36,65.36,65.36,65.36,0,612819968.0
2014-06-18,float,65.09,65.09,65.09,65.09,0,612819968.0
2014-06-19,float,64.72,64.72,64.72,64.72,0,612819968.0
2014-06-23,float,64.07,64.07,64.07,64.07,0,612819968.0
2014-06-24,float,64.51,64.51,64.51,64.51,0,612819968.0
2014-06-25,float,65.17,65.17,65.17,65.17,0,612819968.0
2014-06-26,float,65.44,65.44,65.44,65.44,0,612819968.0
2014-06-29,float,66.19,66.19,66.19,66.19,0,612819968.0
2014-06-30,float,66.42,66.42,66.42,66.42,0,612819968.0
2014-07-01,float,67.19,67.19,67.19,67.19,0,612819968.0
2014-07-02,float,68.29,68.29,68.29,68.29,0,612819968.0
2014-07-03,float,68.23,68.23,68.23,68.23,0,612819968.0
2014-07-06,float,68.95,68.95,68.95,68.95,0,612819968.0
2014-07-07,float,69.77,69.77,69.77,69.77,0,612819968.0
2014-07-08,float,71.35,71.35,71.35,71.35,0,612819968.0
2014-07-09,float,71.69,71.69,71.69,71.69,0,612819968.0
2014-07-10,float,72.19,72.19,72.19,72.19,0,612819968.0
2014-07-13,float,73.15,73.15,73.15,73.15,0,612819968.0
2014-07-14,float,72.54,72.54,72.54,72.54,0,612819968.0
