Date,Symbol,Open,High,Low,Close,Volume,Value
2021-02-25,investment,100.0,100.0,100.0,100.0,1762090,993178870.0
2021-02-28,investment,100.0,98.96,95.7,95.87,1407625,791928230.0
2021-03-01,investment,95.16,98.05,92.65,97.66,984289,543932114.0
2021-03-02,investment,99.02,99.02,94.54,95.74,794285,416886149.0
2021-03-03,investment,95.97,96.14,92.82,93.48,563831,388349497.0
2021-03-04,investment,93.49,98.99,93.78,98.39,1093782,655823859.0
2021-03-07,investment,98.5,99.76,96.4,96.64,983353,550927552.0
2021-03-09,investment,97.25,97.25,94.85,95.31,790566,418677732.0
2021-03-10,investment,95.78,96.4,94.79,95.33,674775,362905608.0
2021-03-14,investment,96.02,96.02,92.41,92.78,695165,429501184.0
2021-03-15,investment,94.14,95.21,92.42,93.3,916496,529269246.0
2021-03-16,investment,94.19,94.19,91.98,93.51,664094,343123401.0
2021-03-17,investment,93.63,94.98,93.41,94.77,867839,410911370.0
2021-03-18,investment,95.45,97.09,94.4,96.72,706171,387563068.0
2021-03-21,investment,96.77,98.42,96.76,97.97,622859,363622258.0
2021-03-22,investment,98.42,98.89,96.5,96.57,563757,323771122.0
2021-03-23,investment,95.93,98.37,95.56,97.6,1197813,648272962.0
2021-03-24,investment,98.28,102.53,98.28,102.53,1916806,1009229732.0
2021-03-25,investment,103.89,106.54,103.49,103.72,1987041,1142409278.0
2021-03-29,investment,104.21,104.99,103.08,103.66,1128160,626233440.0
2021-03-30,investment,103.66,104.48,103.13,104.03,1526486,805613890.0
2021-03-31,investment,104.8,105.82,104.42,105.82,1380859,724774152.0
2021-04-01,investment,107.58,107.58,104.39,104.73,734772,393957588.0
2021-04-04,investment,104.73,104.73,101.78,102.27,1303097,807826440.0
2021-04-05,investment,102.51,102.71,100.96,101.41,758843,480820306.0
2021-04-06,investment,102.88,104.12,100.45,104.12,885373,560938908.0
2021-04-07,investment,104.12,104.69,102.37,102.4,697117,394917518.0
2021-04-08,investment,104.4,104.4,101.66,101.97,773011,446743760.0
2021-04-12,investment,101.81,102.47,101.53,101.64,730575,417688638.0
2021-04-13,investment,101.78,102.1,100.99,101.18,654475,388289736.0
2021-04-15,investment,103.32,103.43,101.45,102.77,1225098,702203998.0
2021-04-18,investment,103.29,103.51,102.04,102.32,1200999,670163776.0
2021-04-19,investment,103.32,102.26,100.08,101.74,1133499,846341952.0
2021-04-20,investment,101.85,102.1,100.1,100.69,700612,564740168.0
2021-04-21,investment,101.33,101.33,99.11,99.26,821958,602075952.0
2021-04-22,investment,101.27,101.88,97.98,99.43,1026832,650730048.0
2021-04-25,investment,100.3,100.3,95.73,96.07,1126151,730693344.0
2021-04-26,investment,94.84,96.31,93.26,93.32,912950,604605268.0
2021-04-27,investment,92.91,97.66,92.91,97.66,714447,458203712.0
2021-04-28,investment,97.95,98.88,95.36,97.57,562613,354242666.0
2021-04-29,investment,99.45,99.45,96.92,97.45,534994,366347768.0
2021-05-02,investment,97.45,98.26,96.72,98.2,752853,403899552.0
2021-05-03,investment,98.6,100.23,98.39,98.66,1016527,530463456.0
2021-05-04,investment,97.74,99.68,97.74,98.88,625758,332380688.0
2021-05-05,investment,99.14,99.28,98.35,98.37,461931,254961088.0
2021-05-06,investment,98.6,99.03,97.81,98.52,1274826,667070956.0
2021-05-09,investment,98.82,99.16,97.42,97.66,862980,462375408.0
2021-05-10,investment,97.74,99.23,97.1,98.66,593828,315376060.0
2021-05-11,investment,99.23,100.38,98.6,100.15,737488,418175184.0
2021-05-12,investment,100.22,101.34,100.05,100.91,858431,495750776.0
2021-05-13,investment,101.99,101.99,100.39,100.51,687052,401293696.0
2021-05-16,investment,100.84,103.05,100.63,102.55,1296087,767151392.0
2021-05-17,investment,101.88,104.3,101.88,102.8,740680,444282360.0
2021-05-18,investment,103.53,106.37,103.37,105.66,788198,462710784.0
2021-05-19,investment,106.63,106.84,103.33,103.8,769329,444736216.0
2021-05-20,investment,105.32,105.32,102.95,103.06,661215,374594500.0
2021-05-23,investment,101.77,103.95,100.76,103.14,769019,442673536.0
2021-05-24,investment,106.2,106.31,104.3,104.56,2516860,1494789952.0
2021-05-25,investment,107.34,107.34,103.26,103.38,843157,488127176.0
2021-05-27,investment,102.2,103.96,101.94,102.71,808777,459711304.0
2021-05-30,investment,103.51,104.28,102.22,102.43,933558,530400984.0
2021-05-31,investment,102.89,103.37,101.44,101.46,979701,558441232.0
2021-06-01,investment,102.04,102.3,100.37,100.79,620646,348986544.0
2021-06-02,investment,100.68,101.97,100.38,101.52,639880,355847840.0
2021-06-03,investment,102.05,103.1,101.46,101.59,1008196,557681944.0
2021-06-06,investment,103.67,105.62,103.67,105.62,1850066,1048503608.0
2021-06-07,investment,106.37,107.35,104.96,105.53,1131505,654783036.0
2021-06-08,investment,108.91,108.91,104.44,104.63,920443,525242556.0
2021-06-09,investment,105.05,105.63,103.34,103.61,865070,591978621.0
2021-06-10,investment,106.67,106.67,103.76,104.72,2250010,1352660758.0
2021-06-13,investment,106.02,108.5,106.02,107.21,596941,416915459.0
2021-06-14,investment,110.69,111.15,110.3,110.79,710910,473830133.0
2021-06-15,investment,114.73,114.98,111.24,113.21,1603092,917359866.0
2021-06-16,investment,110.92,112.67,108.44,110.33,1090995,664518192.0
2021-06-17,investment,111.78,111.78,109.03,110.12,882853,560131664.0
2021-06-20,investment,109.65,110.81,106.69,107.92,783515,487893464.0
2021-06-21,investment,107.92,108.65,104.63,107.4,1344836,868418816.0
2021-06-22,investment,109.37,111.93,107.66,111.93,1222538,679017350.0
2021-06-23,investment,113.52,114.12,110.79,111.54,918914,519528619.0
2021-06-24,investment,110.91,111.29,109.18,109.18,760657,457549149.0
2021-06-27,investment,109.6,111.18,107.93,109.69,906627,497731645.0
2021-06-28,investment,111.52,112.1,108.27,112.1,796003,420972861.0
2021-06-29,investment,112.1,112.1,107.97,108.26,944131,495139460.0
2021-06-30,investment,109.92,109.92,104.76,105.86,516234,302368546.0
2021-07-01,investment,107.85,108.72,106.41,107.08,418330,258679642.0
2021-07-04,investment,107.6,107.6,105.88,106.63,500891,270651317.0
2021-07-05,investment,106.54,107.22,104.77,107.22,584423,308677440.0
2021-07-06,investment,107.36,107.36,104.82,104.93,532830,297311218.0
2021-07-07,investment,104.93,105.14,103.04,104.08,427635,228220249.0
2021-07-08,investment,103.97,107.41,102.69,105.21,534405,281886124.0
2021-07-11,investment,105.5,108.03,105.5,108.03,706594,390466031.0
2021-07-12,investment,109.79,109.79,104.75,105.17,627431,348578127.0
2021-07-13,investment,105.84,106.93,104.92,105.57,439822,241765620.0
2021-07-14,investment,107.35,107.74,105.47,106.27,384719,196085712.0
2021-07-15,investment,106.27,106.94,105.73,106.26,381935,213026774.0
2021-07-18,investment,106.33,107.96,106.18,107.96,679129,389382169.0
2021-07-19,investment,108.87,110.4,107.74,109.55,589272,397538892.0
2021-07-20,investment,111.25,111.25,108.71,108.71,526602,309607096.0
2021-07-22,investment,108.81,109.68,108.13,108.48,578947,363113288.0
2021-07-25,investment,108.33,109.37,107.91,108.53,779519,468093408.0
2021-07-26,investment,108.77,109.14,108.21,108.32,600000,374726512.0
