Date,Symbol,Open,High,Low,Close,Volume,Value
2016-03-23,microfinance,1360.87,1360.87,1360.87,1360.87,,
2016-03-24,microfinance,1360.0,1360.0,1360.0,1360.0,,
2016-03-27,microfinance,1355.63,1355.63,1355.63,1355.63,,
2016-03-28,microfinance,1364.31,1364.31,1364.31,1364.31,,
2016-03-29,microfinance,1368.97,1368.97,1368.97,1368.97,,
2016-03-30,microfinance,1366.51,1366.51,1366.51,1366.51,,
2016-03-31,microfinance,1354.31,1354.31,1354.31,1354.31,,
2016-04-03,microfinance,1354.31,1355.09,1332.97,1340.49,,
2016-04-04,microfinance,1340.49,1358.8,1339.51,1358.46,,
2016-04-05,microfinance,1358.46,1366.24,1356.05,1364.98,,
2016-04-06,microfinance,1364.98,1368.28,1362.08,1364.63,,
2016-04-10,microfinance,1364.63,1366.43,1363.04,1363.05,,
2016-04-11,microfinance,1363.05,1363.97,1359.73,1361.94,,
2016-04-12,microfinance,1361.94,1364.28,1360.07,1363.57,,
2016-04-14,microfinance,1361.94,1364.28,1360.07,1363.57,,
2016-04-17,microfinance,1387.6,1394.4,1387.6,1394.7,,
2016-04-18,microfinance,1394.7,1416.78,1394.62,1415.64,,
2016-04-19,microfinance,1415.64,1423.5,1412.02,1412.54,,
2016-04-20,microfinance,1412.61,1417.14,1412.61,1415.47,,
2016-04-21,microfinance,1415.47,1418.8,1406.4,1409.73,,
2016-04-24,microfinance,1409.73,1415.73,1407.69,1413.75,,
2016-04-25,microfinance,1414.32,1436.34,1414.32,1436.34,,
2016-04-26,microfinance,1436.34,1448.38,1433.84,1438.48,,
2016-04-27,microfinance,1438.48,1457.52,1435.37,1457.37,,
2016-04-28,microfinance,1457.37,1471.95,1457.29,1465.36,,
2016-05-02,microfinance,1465.36,1469.04,1455.49,1460.55,,
2016-05-03,microfinance,1460.55,1464.95,1448.61,1453.32,,
2016-05-04,microfinance,1453.32,1454.57,1445.54,1450.49,,
2016-05-05,microfinance,1450.49,1450.81,1444.19,1445.98,,
2016-05-08,microfinance,1445.98,1450.88,1443.52,1450.78,,
2016-05-09,microfinance,1451.18,1459.51,1451.18,1458.94,,
2016-05-10,microfinance,1458.94,1464.65,1455.15,1456.24,,
2016-05-11,microfinance,1456.24,1461.95,1452.45,1461.85,,
2016-05-12,microfinance,1461.85,1463.27,1455.51,1456.66,,
2016-05-15,microfinance,1456.66,1457.82,1448.99,1453.04,,
2016-05-16,microfinance,1453.04,1457.5,1449.66,1454.68,,
2016-05-17,microfinance,1454.82,1468.06,1454.82,1468.26,,
2016-05-18,microfinance,1468.26,1473.45,1465.96,1470.59,,
2016-05-19,microfinance,1470.59,1482.74,1469.73,1477.35,,
2016-05-22,microfinance,1477.35,1485.57,1474.78,1481.53,,
2016-05-23,microfinance,1481.53,1493.91,1475.36,1493.91,,
2016-05-24,microfinance,1495.07,1536.46,1495.07,1536.46,,
2016-05-25,microfinance,1536.46,1559.45,1527.48,1537.2,,
2016-05-26,microfinance,1537.2,1540.36,1514.12,1540.97,,
2016-05-29,microfinance,1540.97,1543.84,1529.46,1531.89,,
2016-05-30,microfinance,1531.89,1532.21,1519.52,1520.05,,
2016-05-31,microfinance,1520.05,1525.04,1518.45,1522.03,,
2016-06-01,microfinance,1522.03,1527.84,1515.25,1520.22,,
2016-06-02,microfinance,1520.22,1521.44,1506.51,1513.41,,
2016-06-05,microfinance,1513.36,1513.36,1470.12,1471.2,,
2016-06-06,microfinance,1471.2,1497.25,1471.2,1496.76,,
2016-06-07,microfinance,1496.86,1512.28,1496.86,1507.63,,
2016-06-08,microfinance,1507.63,1521.96,1507.31,1518.46,,
2016-06-09,microfinance,1518.46,1532.65,1518.24,1530.49,,
2016-06-12,microfinance,1531.64,1552.02,1531.64,1552.76,,
2016-06-13,microfinance,1552.76,1598.92,1552.18,1594.06,,
2016-06-14,microfinance,1594.06,1611.59,1594.06,1608.52,,
2016-06-15,microfinance,1608.52,1621.18,1608.27,1613.28,,
2016-06-16,microfinance,1613.57,1643.94,1613.57,1642.44,,
