Date,Symbol,Open,High,Low,Close,Volume,Value
2016-05-29,sensitive_float,94.49,94.49,94.49,94.49,0,911214000.0
2016-05-30,sensitive_float,94.61,94.61,94.61,94.61,0,944044000.0
2016-05-31,sensitive_float,94.85,94.85,94.85,94.85,0,1041150.0
2016-06-01,sensitive_float,94.23,94.23,94.23,94.23,0,988837000.0
2016-06-02,sensitive_float,93.85,93.85,93.85,93.85,0,892395000.0
2016-06-05,sensitive_float,91.51,91.51,91.51,91.51,0,1107980000.0
2016-06-06,sensitive_float,91.51,93.74,91.49,93.74,0,950758000.0
2016-06-07,sensitive_float,93.74,95.33,93.74,94.9,0,996875000.0
2016-06-08,sensitive_float,94.9,95.88,94.79,95.81,0,1045830000.0
2016-06-09,sensitive_float,96.8,96.8,96.8,96.8,0,1602240000.0
2016-06-12,sensitive_float,96.8,99.01,96.67,98.79,0,1655760000.0
2016-06-13,sensitive_float,98.79,100.67,98.75,99.54,0,1354280000.0
2016-06-14,sensitive_float,99.8,99.8,99.8,99.8,0,1398960000.0
2016-06-15,sensitive_float,100.07,100.07,100.07,100.07,0,1138500000.0
2016-06-16,sensitive_float,100.77,100.77,100.77,100.77,0,1642940000.0
2016-06-19,sensitive_float,100.77,100.97,99.74,99.84,0,1197830000.0
2016-06-20,sensitive_float,100.77,100.12,99.2,99.49,0,871993000.0
2016-06-21,sensitive_float,100.37,100.37,100.37,100.37,0,916664000.0
2016-06-22,sensitive_float,100.37,102.0,100.4,101.54,0,1459600000.0
2016-06-23,sensitive_float,102.56,102.56,102.56,102.56,0,1518210000.0
2016-06-26,sensitive_float,102.66,104.1,102.56,104.09,0,1236140000.0
2016-06-27,sensitive_float,104.09,106.56,104.43,106.56,0,1308070000.0
2016-06-28,sensitive_float,104.09,107.8,106.14,107.07,0,1459080000.0
2016-06-29,sensitive_float,107.07,107.64,106.78,107.02,0,1183030000.0
2016-06-30,sensitive_float,107.02,107.39,105.79,106.85,0,1308530000.0
2016-07-03,sensitive_float,106.85,106.99,105.84,106.53,0,1386990000.0
2016-07-04,sensitive_float,106.85,106.83,106.14,106.36,0,1117020000.0
2016-07-05,sensitive_float,106.36,106.39,105.47,106.08,0,894073000.0
2016-07-06,sensitive_float,106.08,106.84,106.06,106.28,0,958288000.0
2016-07-10,sensitive_float,106.73,106.73,106.73,106.73,0,1064950000.0
2016-07-11,sensitive_float,106.73,107.2,105.73,105.76,0,666357000.0
2016-07-12,sensitive_float,105.76,106.32,102.6,105.11,0,918997000.0
2016-07-13,sensitive_float,105.11,105.16,103.45,104.79,0,713401000.0
2016-07-14,sensitive_float,104.79,106.88,104.83,106.43,0,905485000.0
2016-07-17,sensitive_float,104.79,108.77,106.33,108.5,0,956195000.0
2016-07-18,sensitive_float,108.5,111.46,108.54,111.46,0,1502440000.0
2016-07-19,sensitive_float,111.46,113.56,111.48,112.88,0,1796870000.0
2016-07-20,sensitive_float,112.88,114.03,111.97,112.29,0,1794070000.0
2016-07-21,sensitive_float,112.29,113.38,111.6,112.98,0,1195580000.0
2016-07-24,sensitive_float,112.29,113.38,111.6,112.98,0,1195580000.0
2016-07-25,sensitive_float,116.19,116.19,116.19,116.19,0,1892530000.0
2016-07-26,sensitive_float,116.19,118.49,116.13,118.38,0,
2016-07-27,sensitive_float,118.38,119.97,118.36,119.33,0,1748480000.0
2016-07-28,sensitive_float,119.33,119.64,117.96,119.0,0,1641020000.0
2016-07-31,sensitive_float,119.0,119.0,117.69,117.8,0,1361060000.0
2016-08-01,sensitive_float,117.81,118.05,115.56,116.7,0,1243860000.0
2016-08-02,sensitive_float,116.7,116.79,115.28,115.39,0,1150570000.0
2016-08-03,sensitive_float,114.76,114.76,114.76,114.76,0,1063250000.0
2016-08-04,sensitive_float,111.9,111.9,111.9,111.9,0,1186400000.0
2016-08-07,sensitive_float,111.9,114.52,111.26,111.52,0,1258640000.0
2016-08-08,sensitive_float,111.52,111.63,105.55,105.55,0,748378000.0
2016-08-09,sensitive_float,105.55,111.56,105.64,111.56,0,234342000.0
2016-08-10,sensitive_float,111.63,113.67,110.05,112.83,0,1656090000.0
2016-08-11,sensitive_float,112.83,113.42,112.09,112.48,0,896717000.0
2016-08-14,sensitive_float,112.48,112.51,109.75,109.91,0,910315000.0
2016-08-15,sensitive_float,107.49,107.49,107.49,107.49,0,948744000.0
2016-08-16,sensitive_float,107.49,109.11,106.6,108.99,0,856795000.0
2016-08-17,sensitive_float,108.99,110.62,108.91,110.01,0,803025000.0
2016-08-21,sensitive_float,109.19,109.19,109.19,109.19,0,489527000.0
2016-08-22,sensitive_float,109.19,109.35,106.76,106.76,0,639731000.0
2016-08-23,sensitive_float,106.76,108.16,106.15,106.69,0,666845000.0
2016-08-24,sensitive_float,106.69,110.65,107.63,110.62,0,803443000.0
2016-08-28,sensitive_float,110.62,112.57,110.61,111.91,0,1146770000.0
2016-08-29,sensitive_float,111.91,113.35,111.91,113.31,0,1088810000.0
2016-08-30,sensitive_float,113.31,115.11,113.26,114.96,0,1192190000.0
2016-08-31,sensitive_float,114.96,115.71,114.54,115.59,0,984703000.0
2016-09-01,sensitive_float,115.59,116.3,115.58,116.19,0,1155750000.0
2016-09-04,sensitive_float,116.19,117.64,116.17,117.54,0,1472140000.0
2016-09-05,sensitive_float,117.54,119.01,117.53,118.82,0,1614800000.0
2016-09-06,sensitive_float,118.82,120.01,117.38,118.6,0,1604440000.0
2016-09-07,sensitive_float,118.6,118.82,117.17,117.85,0,1369610000.0
2016-09-08,sensitive_float,117.85,118.09,117.28,117.81,0,1185570000.0
2016-09-11,sensitive_float,117.81,118.37,117.23,117.34,0,915378000.0
2016-09-12,sensitive_float,117.34,117.56,116.83,117.51,0,921974000.0
2016-09-14,sensitive_float,117.23,117.23,117.23,117.23,0,1176000000.0
2016-09-18,sensitive_float,117.23,117.56,116.25,116.37,0,2214180000.0
2016-09-20,sensitive_float,116.37,116.7,114.99,115.09,0,1106220000.0
2016-09-21,sensitive_float,115.09,115.2,113.48,114.59,0,775499000.0
2016-09-22,sensitive_float,115.09,114.73,113.64,113.68,0,780258000.0
2016-09-25,sensitive_float,113.68,113.78,110.75,111.29,0,945148000.0
2016-09-26,sensitive_float,112.98,112.98,112.98,112.98,0,944717000.0
2016-09-27,sensitive_float,112.77,112.77,112.77,112.77,0,621265000.0
2016-09-28,sensitive_float,112.78,113.04,112.39,112.52,0,639220000.0
2016-09-29,sensitive_float,112.53,113.29,112.23,112.93,0,672990000.0
2016-10-02,sensitive_float,112.94,113.82,112.93,113.7,0,796543000.0
2016-10-03,sensitive_float,113.71,115.31,113.7,114.95,0,708599000.0
2016-10-04,sensitive_float,114.95,116.36,114.95,116.14,0,1026760000.0
2016-10-05,sensitive_float,116.97,116.97,116.97,116.97,0,880878000.0
2016-10-06,sensitive_float,116.97,117.96,116.93,117.77,0,926338000.0
2016-10-16,sensitive_float,116.97,117.84,116.49,116.8,0,561975000.0
2016-10-17,sensitive_float,116.8,116.89,115.4,115.97,0,578560000.0
