Date,Symbol,Open,High,Low,Close,Volume,Value
2012-01-01,banking,266.13,266.13,266.13,266.13,0,
2012-01-02,banking,273.23,273.23,273.23,273.23,0,
2012-01-03,banking,273.49,273.49,273.49,273.49,0,
2012-01-04,banking,267.63,267.63,267.63,267.63,0,
2012-01-05,banking,266.22,266.22,266.22,266.22,0,
2012-01-08,banking,264.04,264.04,264.04,264.04,0,
2012-01-09,banking,263.72,263.72,263.72,263.72,0,
2012-01-10,banking,265.15,265.15,265.15,265.15,0,
2012-01-11,banking,268.8,268.8,268.8,268.8,0,
2012-01-12,banking,271.67,271.67,271.67,271.67,0,
2012-01-16,banking,267.78,267.78,267.78,267.78,0,
2012-01-17,banking,266.92,266.92,266.92,266.92,0,
2012-01-18,banking,264.78,264.78,264.78,264.78,0,
2012-01-19,banking,266.59,266.59,266.59,266.59,0,
2012-01-22,banking,264.27,264.27,264.27,264.27,0,
2012-01-23,banking,262.11,262.11,262.11,262.11,0,
2012-01-25,banking,262.05,262.05,262.05,262.05,0,
2012-01-26,banking,260.46,260.46,260.46,260.46,0,
2012-01-29,banking,260.44,260.44,260.44,260.44,0,
2012-01-31,banking,259.86,259.86,259.86,259.86,0,
2012-02-01,banking,259.92,259.92,259.92,259.92,0,
2012-02-02,banking,259.84,259.84,259.84,259.84,0,
2012-02-05,banking,257.84,257.84,257.84,257.84,0,
2012-02-06,banking,257.47,257.47,257.47,257.47,0,
2012-02-07,banking,256.53,256.53,256.53,256.53,0,
2012-02-08,banking,256.67,256.67,256.67,256.67,0,
2012-02-09,banking,256.1,256.1,256.1,256.1,0,
2012-02-12,banking,256.61,256.61,256.61,256.61,0,
2012-02-13,banking,258.43,258.43,258.43,258.43,0,
2012-02-14,banking,257.17,257.17,257.17,257.17,0,
2012-02-15,banking,256.72,256.72,256.72,256.72,0,
2012-02-16,banking,255.94,255.94,255.94,255.94,0,
2012-02-21,banking,255.59,255.59,255.59,255.59,0,
2012-02-23,banking,256.06,256.06,256.06,256.06,0,
2012-02-26,banking,257.14,257.14,257.14,257.14,0,
2012-02-27,banking,257.81,257.81,257.81,257.81,0,
2012-02-28,banking,261.26,261.26,261.26,261.26,0,
2012-02-29,banking,260.97,260.97,260.97,260.97,0,
2012-03-01,banking,263.98,263.98,263.98,263.98,0,
2012-03-04,banking,262.56,262.56,262.56,262.56,0,
2012-03-05,banking,263.39,263.39,263.39,263.39,0,
2012-03-06,banking,262.65,262.65,262.65,262.65,0,
2012-03-11,banking,260.78,260.78,260.78,260.78,0,
2012-03-12,banking,259.08,259.08,259.08,259.08,0,
2012-03-13,banking,258.86,258.86,258.86,258.86,0,
2012-03-14,banking,257.46,257.46,257.46,257.46,0,
2012-03-15,banking,254.06,254.06,254.06,254.06,0,
2012-03-18,banking,253.34,253.34,253.34,253.34,0,
2012-03-19,banking,252.73,252.73,252.73,252.73,0,
2012-03-20,banking,252.38,252.38,252.38,252.38,0,
2012-03-21,banking,254.85,254.85,254.85,254.85,0,
2012-03-25,banking,253.1,253.1,253.1,253.1,0,
2012-03-26,banking,251.05,251.05,251.05,251.05,0,
2012-03-27,banking,250.42,250.42,250.42,250.42,0,
2012-03-28,banking,250.24,250.24,250.24,250.24,0,
2012-03-29,banking,250.36,250.36,250.36,250.36,0,
2012-04-01,banking,250.31,250.31,250.31,250.31,0,
2012-04-02,banking,253.28,253.28,253.28,253.28,0,
2012-04-03,banking,254.16,254.16,254.16,254.16,0,
2012-04-04,banking,254.53,254.53,254.53,254.53,0,
2012-04-05,banking,255.36,255.36,255.36,255.36,0,
2012-04-08,banking,256.24,256.24,256.24,256.24,0,
2012-04-09,banking,257.83,257.83,257.83,257.83,0,
2012-04-10,banking,261.86,261.86,261.86,261.86,0,
2012-04-11,banking,266.07,266.07,266.07,266.07,0,
2012-04-12,banking,280.4,280.4,280.4,280.4,0,
2012-04-15,banking,303.56,303.56,303.56,303.56,0,
2012-04-16,banking,320.68,320.68,320.68,320.68,0,
2012-04-17,banking,298.64,298.64,298.64,298.64,0,
2012-04-18,banking,313.51,313.51,313.51,313.51,0,
2012-04-19,banking,323.11,323.11,323.11,323.11,0,
2012-04-22,banking,343.06,343.06,343.06,343.06,0,
2012-04-24,banking,371.34,371.34,371.34,371.34,0,
2012-04-25,banking,402.3,402.3,402.3,402.3,0,
2012-04-26,banking,418.74,418.74,418.74,418.74,0,
2012-04-29,banking,412.09,412.09,412.09,412.09,0,
2012-04-30,banking,386.68,386.68,386.68,386.68,0,
2012-05-02,banking,365.47,365.47,365.47,365.47,0,
2012-05-03,banking,396.17,396.17,396.17,396.17,0,
2012-05-07,banking,425.23,425.23,425.23,425.23,0,
2012-05-08,banking,427.7,427.7,427.7,427.7,0,
2012-05-09,banking,407.68,407.68,407.68,407.68,0,
2012-05-10,banking,395.9,395.9,395.9,395.9,0,
2012-05-13,banking,367.36,367.36,367.36,367.36,0,
2012-05-14,banking,341.21,341.21,341.21,341.21,0,
2012-05-15,banking,368.0,368.0,368.0,368.0,0,
2012-05-16,banking,388.24,388.24,388.24,388.24,0,
2012-05-17,banking,397.24,397.24,397.24,397.24,0,
2012-05-20,banking,390.54,390.54,390.54,390.54,0,
2012-05-21,banking,397.33,397.33,397.33,397.33,0,
2012-05-22,banking,387.98,387.98,387.98,387.98,0,
2012-05-23,banking,361.15,361.15,361.15,361.15,0,
2012-05-24,banking,377.57,377.57,377.57,377.57,0,
2012-05-27,banking,395.17,395.17,395.17,395.17,0,
2012-05-29,banking,375.34,375.34,375.34,375.34,0,
2012-05-30,banking,348.66,348.66,348.66,348.66,0,
2012-05-31,banking,345.64,345.64,345.64,345.64,0,
2012-06-03,banking,363.51,363.51,363.51,363.51,0,
2012-06-04,banking,353.19,353.19,353.19,353.19,0,
2012-06-05,banking,341.81,341.81,341.81,341.81,0,
2012-06-06,banking,331.85,331.85,331.85,331.85,0,
2012-06-07,banking,337.61,337.61,337.61,337.61,0,
2012-06-10,banking,328.63,328.63,328.63,328.63,0,
2012-06-11,banking,332.14,332.14,332.14,332.14,0,
2012-06-12,banking,334.58,334.58,334.58,334.58,0,
2012-06-13,banking,333.13,333.13,333.13,333.13,0,
2012-06-14,banking,330.49,330.49,330.49,330.49,0,
2012-06-17,banking,325.87,325.87,325.87,325.87,0,
2012-06-18,banking,327.42,327.42,327.42,327.42,0,
2012-06-19,banking,326.3,326.3,326.3,326.3,0,
2012-06-20,banking,329.42,329.42,329.42,329.42,0,
2012-06-21,banking,332.56,332.56,332.56,332.56,0,
2012-06-25,banking,346.32,346.32,346.32,346.32,0,
2012-06-26,banking,336.6,336.6,336.6,336.6,0,
2012-06-27,banking,343.8,343.8,343.8,343.8,0,
2012-06-28,banking,347.11,347.11,347.11,347.11,0,
2012-07-01,banking,344.85,344.85,344.85,344.85,0,
