business_date,symbol,open_price,high_price,low_price,close_price,total_traded_quantity,total_traded_value
2023-01-25,SJLIC,387.0,408.7,379.0,408.7,1965.0,800489.6
2023-01-26,SJLIC,408.7,449.5,408.7,449.5,1160.0,515974.0
2023-01-29,SJLIC,458.4,494.4,458.4,494.4,1815.0,894162.1
2023-01-30,SJLIC,504.2,543.8,504.2,519.8,332697.0,176540086.6
2023-01-31,SJLIC,525.0,525.0,502.0,509.1,132067.0,67135356.6
2023-02-01,SJLIC,503.5,512.9,500.2,505.0,38506.0,19455974.1
2023-02-02,SJLIC,512.0,512.0,490.2,495.0,53653.0,26632738.3
2023-02-05,SJLIC,500.0,503.0,490.0,490.3,45585.0,22592256.7
2023-02-06,SJLIC,490.0,491.9,481.2,483.0,28038.0,13609416.7
2023-02-07,SJLIC,480.0,509.4,480.0,507.0,50596.0,25216231.8
2023-02-08,SJLIC,517.1,519.0,503.8,503.8,51613.0,26372943.1
2023-02-09,SJLIC,500.0,509.0,500.0,506.0,27221.0,13696291.4
2023-02-12,SJLIC,495.9,504.0,487.0,491.3,40248.0,19881638.0
2023-02-14,SJLIC,490.0,495.0,487.0,488.1,36181.0,17721487.8
2023-02-15,SJLIC,494.9,494.9,486.0,487.0,28795.0,14081006.6
2023-02-16,SJLIC,485.0,489.8,480.4,481.2,28057.0,13567725.8
2023-02-20,SJLIC,480.0,487.9,480.0,486.0,23780.0,11480410.6
2023-02-22,SJLIC,486.0,503.8,485.1,496.2,33192.0,16416565.3
2023-02-23,SJLIC,491.1,494.9,483.0,485.1,36749.0,17928977.2
2023-02-26,SJLIC,477.0,490.0,462.0,489.0,49016.0,23522808.5
2023-02-27,SJLIC,493.0,493.0,477.6,491.0,27603.0,13371533.9
2023-02-28,SJLIC,491.0,493.0,481.3,485.0,21115.0,10303848.5
2023-03-01,SJLIC,484.0,487.0,477.2,477.2,23740.0,11405793.2
2023-03-02,SJLIC,471.0,476.0,467.0,467.0,36071.0,16927049.2
2023-03-05,SJLIC,467.0,475.7,461.3,462.0,22983.0,10672185.2
2023-03-07,SJLIC,462.0,472.0,460.0,467.0,17078.0,7979467.7
2023-03-09,SJLIC,467.0,479.9,467.0,478.8,16104.0,7639464.4
2023-03-12,SJLIC,486.5,487.0,471.0,471.0,32283.0,15409199.2
2023-03-13,SJLIC,471.0,479.0,461.6,463.0,18443.0,8617762.0
2023-03-14,SJLIC,463.0,469.0,457.0,464.0,24178.0,11154293.0
2023-03-15,SJLIC,464.0,468.0,450.0,452.1,81950.0,37132630.5
2023-03-16,SJLIC,443.1,456.0,443.1,451.0,19060.0,8587511.2
2023-03-19,SJLIC,452.1,452.1,444.0,444.1,14015.0,6248483.6
2023-03-20,SJLIC,444.2,455.0,444.2,448.1,17402.0,7805998.1
2023-03-22,SJLIC,457.0,457.0,442.0,442.1,25796.0,11599001.1
2023-03-23,SJLIC,442.1,448.0,440.1,441.3,12334.0,5452913.3
2023-03-26,SJLIC,441.3,445.0,433.0,434.0,14276.0,6225203.4
2023-03-27,SJLIC,427.0,448.0,427.0,443.8,15945.0,6962166.5
2023-03-28,SJLIC,443.8,450.9,443.0,448.0,17472.0,7820230.5
2023-03-29,SJLIC,441.1,446.9,434.0,434.0,23434.0,10295781.2
2023-03-30,SJLIC,440.0,447.9,434.0,436.0,16104.0,7071405.0
2023-04-02,SJLIC,436.0,452.0,432.7,436.9,15253.0,6663819.8
2023-04-03,SJLIC,430.1,436.0,429.0,431.5,12510.0,5401206.1
2023-04-04,SJLIC,438.5,438.5,426.1,427.0,26860.0,11527622.7
2023-04-05,SJLIC,427.0,432.0,425.0,429.5,10607.0,4544193.9
2023-04-06,SJLIC,429.5,435.0,428.7,429.0,14437.0,6219858.7
2023-04-09,SJLIC,422.0,430.4,416.1,420.0,17906.0,7530628.3
2023-04-10,SJLIC,422.0,424.9,418.1,421.0,19816.0,8354150.0
2023-04-11,SJLIC,429.3,429.3,419.1,420.0,15180.0,6409323.6
2023-04-12,SJLIC,425.0,442.0,425.0,442.0,26548.0,11606705.1
2023-04-13,SJLIC,445.0,449.0,430.0,434.0,21156.0,9293264.3
2023-04-16,SJLIC,434.0,440.0,431.2,437.0,9753.0,4239754.3
2023-04-17,SJLIC,440.0,440.0,427.0,430.0,13087.0,5636052.1
2023-04-18,SJLIC,433.0,433.0,424.3,426.0,8893.0,3789184.1
2023-04-20,SJLIC,431.0,435.0,427.0,429.0,7451.0,3193190.2
2023-04-23,SJLIC,429.0,432.0,421.0,426.6,12449.0,5259790.3
2023-04-24,SJLIC,426.6,429.9,421.0,426.0,32052.0,13568523.2
2023-04-25,SJLIC,421.1,430.0,420.0,428.3,25233.0,10694651.4
2023-04-26,SJLIC,425.1,432.4,425.0,425.1,8705.0,3715375.1
2023-04-27,SJLIC,425.1,427.9,420.0,422.0,18761.0,7914831.4
2023-04-30,SJLIC,422.0,424.5,415.0,420.8,14085.0,5888746.5
2023-05-02,SJLIC,423.9,424.9,416.1,420.0,11669.0,4886571.6
2023-05-03,SJLIC,420.0,420.0,414.0,417.9,6099.0,2536214.7
2023-05-04,SJLIC,423.0,434.7,417.1,420.2,13563.0,5766087.7
2023-05-07,SJLIC,420.2,422.8,415.0,418.0,8140.0,3390427.0
2023-05-08,SJLIC,418.0,418.0,412.4,415.5,12442.0,5153755.4
2023-05-09,SJLIC,415.5,423.0,411.2,417.0,13401.0,5594955.8
2023-05-10,SJLIC,417.0,418.0,414.1,414.1,7875.0,3270781.1
2023-05-11,SJLIC,414.1,418.0,408.0,414.9,7217.0,2988374.8
2023-05-14,SJLIC,419.0,424.0,410.0,414.0,15570.0,6474892.9
2023-05-15,SJLIC,412.0,414.9,409.1,414.0,15168.0,6243732.0
2023-05-16,SJLIC,414.0,421.7,407.1,411.0,12355.0,5104505.8
2023-05-17,SJLIC,418.9,424.8,413.0,423.0,16646.0,6991241.2
2023-05-18,SJLIC,423.0,435.9,423.0,434.0,27250.0,11734620.3
2023-05-21,SJLIC,434.0,445.9,430.3,433.0,36575.0,15972215.2
2023-05-22,SJLIC,433.0,446.0,426.4,445.8,56040.0,24425177.0
2023-05-23,SJLIC,449.9,468.0,445.0,464.5,111353.0,51085490.1
2023-05-24,SJLIC,464.5,474.7,455.5,471.0,26524.0,12408898.3
2023-05-28,SJLIC,479.8,480.3,460.0,460.9,66673.0,31109827.9
2023-05-30,SJLIC,452.0,455.0,438.0,444.0,65840.0,29215612.7
2023-05-31,SJLIC,437.0,446.0,422.4,425.0,60660.0,26184152.0
2023-06-01,SJLIC,433.5,440.0,417.0,434.6,33276.0,14383865.3
2023-06-04,SJLIC,443.0,460.0,443.0,454.0,28019.0,12713063.8
2023-06-05,SJLIC,454.0,460.0,445.1,447.0,39404.0,17792738.5
2023-06-06,SJLIC,447.0,465.0,441.0,461.0,53478.0,24411849.1
2023-06-07,SJLIC,468.8,469.0,456.8,464.0,52090.0,24134564.0
2023-06-08,SJLIC,455.2,485.0,455.2,483.0,74260.0,35216284.9
2023-06-11,SJLIC,485.0,501.0,485.0,497.0,78546.0,38862038.5
2023-06-12,SJLIC,500.0,500.0,483.0,490.0,73031.0,35838680.6
2023-06-13,SJLIC,483.1,511.0,483.1,500.0,114548.0,57568193.0
2023-06-14,SJLIC,510.0,533.4,504.0,514.0,131392.0,68329091.8
2023-06-15,SJLIC,510.0,559.1,506.0,545.0,116936.0,61732738.8
2023-06-18,SJLIC,544.0,589.0,542.0,588.9,171616.0,98479964.4
2023-06-19,SJLIC,600.6,600.6,565.0,567.0,169985.0,98167450.0
2023-06-20,SJLIC,567.0,580.0,543.0,551.0,159808.0,89408610.3
2023-06-21,SJLIC,551.0,573.0,545.0,565.1,138294.0,77613647.6
2023-06-22,SJLIC,576.0,586.5,558.0,580.0,163772.0,94729925.6
2023-06-25,SJLIC,591.6,630.0,590.0,626.0,280107.0,173489853.7
2023-06-26,SJLIC,635.0,646.0,612.0,617.8,160253.0,99697572.0
2023-06-27,SJLIC,618.0,623.0,607.0,614.0,100341.0,61505208.2
2023-06-28,SJLIC,620.0,637.0,603.1,620.7,171380.0,106571208.9
2023-07-02,SJLIC,625.0,645.2,615.0,627.0,262138.0,166757292.4
2023-07-03,SJLIC,625.0,642.6,618.0,623.0,125976.0,79339760.4
2023-07-04,SJLIC,623.1,635.0,614.0,624.0,68639.0,42656793.8
2023-07-05,SJLIC,624.0,627.0,601.0,603.0,96235.0,58653522.1
2023-07-06,SJLIC,615.0,615.0,585.0,602.0,68144.0,40897566.2
2023-07-09,SJLIC,602.0,624.0,602.0,621.0,73559.0,45300396.4
2023-07-10,SJLIC,627.0,633.0,617.0,623.1,83233.0,52017003.8
2023-07-11,SJLIC,617.0,625.5,614.0,614.0,59519.0,36951882.6
2023-07-12,SJLIC,614.0,638.7,614.0,626.9,66632.0,41650288.5
2023-07-13,SJLIC,630.0,637.0,611.6,611.6,58784.0,36653762.1
2023-07-16,SJLIC,623.8,627.9,604.7,610.0,42814.0,26293965.3
2023-07-17,SJLIC,610.0,625.0,609.0,622.0,42837.0,26480422.1
2023-07-18,SJLIC,622.0,640.2,621.0,631.0,109534.0,69184309.4
2023-07-19,SJLIC,621.1,639.8,621.1,630.0,54187.0,34149167.5
2023-07-20,SJLIC,620.0,635.9,618.1,621.0,49922.0,31087993.0
2023-07-23,SJLIC,629.0,636.0,618.0,630.0,48763.0,30630924.1
2023-07-24,SJLIC,630.0,633.0,620.0,624.0,58605.0,36682227.5
2023-07-25,SJLIC,624.0,629.0,608.3,609.0,59017.0,36248005.1
2023-07-26,SJLIC,609.0,617.9,604.1,608.0,55717.0,33992565.1
2023-07-27,SJLIC,608.0,615.0,592.0,594.0,65045.0,39038465.3
2023-07-30,SJLIC,604.0,605.8,579.2,580.1,101444.0,59505442.3
2023-07-31,SJLIC,580.1,600.0,580.0,590.0,25601.0,15146939.5
2023-08-01,SJLIC,599.5,610.9,568.0,574.0,62212.0,36266230.8
2023-08-02,SJLIC,574.0,584.0,567.1,584.0,34799.0,20044622.4
2023-08-03,SJLIC,595.5,607.4,583.4,589.0,48895.0,28806807.9
2023-08-06,SJLIC,589.0,590.0,561.2,568.1,47743.0,27225489.2
2023-08-07,SJLIC,570.0,579.1,561.6,563.0,23362.0,13298825.2
2023-08-08,SJLIC,570.0,574.0,548.2,552.7,47564.0,26481757.1
2023-08-09,SJLIC,552.7,570.0,548.6,568.0,46538.0,25816294.7
2023-08-10,SJLIC,568.0,580.0,565.0,571.0,30842.0,17728828.0
2023-08-13,SJLIC,568.0,591.6,567.3,584.0,56695.0,32844714.1
2023-08-14,SJLIC,589.0,593.0,574.1,580.9,37485.0,21963462.5
2023-08-15,SJLIC,580.9,580.9,563.5,567.0,21265.0,12119178.1
2023-08-16,SJLIC,567.0,567.0,555.0,555.0,29520.0,16486666.2
2023-08-17,SJLIC,566.0,567.0,555.0,561.0,51580.0,28906119.4
2023-08-20,SJLIC,561.0,566.0,550.0,552.0,26869.0,14875818.2
2023-08-21,SJLIC,548.0,558.9,546.1,546.1,31811.0,17509075.2
2023-08-22,SJLIC,557.0,559.9,539.0,545.1,32843.0,17897879.3
2023-08-23,SJLIC,556.0,566.0,552.3,561.1,25125.0,14118510.5
2023-08-24,SJLIC,561.1,565.0,544.0,549.0,34643.0,19197202.1
2023-08-27,SJLIC,553.0,553.0,539.1,543.0,25074.0,13640043.0
2023-08-28,SJLIC,549.0,550.0,541.0,542.1,19672.0,10744426.5
2023-08-29,SJLIC,535.5,547.9,535.5,547.0,15655.0,8531783.5
2023-08-30,SJLIC,547.0,554.0,542.0,546.0,20328.0,11072824.0
2023-09-03,SJLIC,535.9,546.7,530.0,530.2,25530.0,13684149.0
2023-09-04,SJLIC,530.2,537.9,523.0,530.0,26996.0,14277552.1
2023-09-05,SJLIC,536.9,539.0,520.1,523.0,21893.0,11479275.7
