business_date,symbol,open_price,high_price,low_price,close_price,total_traded_quantity,total_traded_value
2022-09-27,EBLD86,1000.0,1000.0,941.2,941.2,145.0,137840.0
2022-09-28,EBLD86,922.4,922.4,904.0,904.0,35.0,31824.0
2022-10-10,EBLD86,899.0,899.0,899.0,899.0,10.0,8990.0
2022-10-11,EBLD86,881.1,881.1,863.5,865.0,160.0,138456.0
2022-10-12,EBLD86,847.7,847.7,778.5,780.0,220.0,173253.0
2022-10-13,EBLD86,764.4,764.4,750.1,750.1,55.0,41684.5
2022-10-16,EBLD86,737.0,751.7,737.0,751.7,110.0,82217.0
2022-10-17,EBLD86,740.0,740.0,740.0,740.0,40.0,29600.0
2022-10-19,EBLD86,740.0,740.0,740.0,740.0,140.0,103600.0
2022-10-20,EBLD86,740.0,740.1,740.0,740.1,35.0,25902.5
2022-10-23,EBLD86,738.1,738.1,738.1,738.1,25.0,18452.5
2022-10-31,EBLD86,737.0,741.0,737.0,740.0,75.0,55360.0
2022-11-01,EBLD86,741.0,745.0,741.0,745.0,50.0,37150.0
2022-11-02,EBLD86,745.0,759.9,745.0,759.9,75.0,56247.5
2022-11-06,EBLD86,745.0,745.0,745.0,745.0,25.0,18625.0
2022-11-07,EBLD86,745.0,750.0,745.0,750.0,25.0,18700.0
2022-11-09,EBLD86,749.0,750.0,749.0,750.0,125.0,93725.0
2022-11-13,EBLD86,750.0,750.0,750.0,750.0,60.0,45000.0
2022-11-15,EBLD86,750.0,750.0,750.0,750.0,25.0,18750.0
2022-11-22,EBLD86,740.3,750.0,740.3,750.0,52.0,38738.1
2022-11-23,EBLD86,742.2,742.2,742.2,742.2,15.0,11133.0
2022-11-24,EBLD86,757.0,757.0,757.0,757.0,30.0,22710.0
2022-11-27,EBLD86,742.0,756.8,742.0,745.2,85.0,63380.7
2022-11-28,EBLD86,745.0,745.0,745.0,745.0,100.0,74500.0
2022-11-29,EBLD86,744.1,744.1,744.0,744.0,25.0,18601.0
2022-12-01,EBLD86,744.0,744.0,744.0,744.0,15.0,11160.0
2022-12-04,EBLD86,746.0,746.0,746.0,746.0,25.0,18650.0
2022-12-11,EBLD86,745.0,748.0,745.0,748.0,125.0,93207.5
2022-12-12,EBLD86,762.9,762.9,762.9,762.9,25.0,19072.5
2022-12-15,EBLD86,763.0,763.0,763.0,763.0,35.0,26705.0
2022-12-18,EBLD86,755.1,755.1,755.0,755.0,100.0,75501.0
2022-12-19,EBLD86,755.1,755.1,741.1,741.1,216.0,162079.7
2022-12-20,EBLD86,742.2,743.1,742.2,743.1,50.0,37132.5
2022-12-27,EBLD86,741.3,741.3,741.3,741.3,25.0,18532.5
2022-12-28,EBLD86,740.3,750.0,740.3,750.0,50.0,37257.5
2022-12-29,EBLD86,740.0,740.0,736.0,736.0,90.0,66451.0
2023-01-01,EBLD86,745.6,745.6,745.6,745.6,25.0,18640.0
2023-01-04,EBLD86,745.3,745.3,745.0,745.0,150.0,111768.3
2023-01-08,EBLD86,759.9,759.9,759.9,759.9,15.0,11398.5
2023-01-09,EBLD86,770.0,775.0,770.0,775.0,240.0,185300.0
2023-01-10,EBLD86,760.1,760.1,760.1,760.1,25.0,19002.5
2023-01-12,EBLD86,760.0,760.1,760.0,760.1,50.0,38002.5
2023-01-17,EBLD86,745.0,745.0,745.0,745.0,50.0,37250.0
2023-01-18,EBLD86,732.0,732.0,732.0,732.0,25.0,18300.0
2023-01-23,EBLD86,725.0,725.0,725.0,725.0,94.0,68150.0
2023-01-25,EBLD86,730.0,744.6,730.0,744.6,75.0,55480.0
2023-01-31,EBLD86,740.0,740.0,730.0,730.0,125.0,91551.3
2023-02-05,EBLD86,730.0,730.0,730.0,730.0,25.0,18250.0
2023-02-06,EBLD86,730.0,744.6,730.0,744.6,37.0,27185.2
2023-02-07,EBLD86,744.0,772.0,730.1,730.1,155.0,115506.0
2023-02-08,EBLD86,730.0,730.0,730.0,730.0,25.0,18250.0
2023-02-14,EBLD86,740.0,740.0,740.0,740.0,25.0,18500.0
2023-02-15,EBLD86,740.0,740.0,740.0,740.0,25.0,18500.0
2023-02-22,EBLD86,740.2,740.2,740.2,740.2,75.0,55515.0
2023-02-27,EBLD86,731.1,731.1,731.1,731.1,25.0,18277.5
2023-03-02,EBLD86,745.0,745.0,745.0,745.0,25.0,18625.0
2023-03-05,EBLD86,759.9,759.9,759.9,759.9,100.0,75990.0
2023-03-07,EBLD86,774.0,774.0,760.0,773.9,70.0,53828.0
2023-03-12,EBLD86,770.0,770.0,770.0,770.0,100.0,77000.0
2023-03-13,EBLD86,755.0,770.0,755.0,770.0,135.0,103075.0
2023-03-14,EBLD86,760.0,760.0,760.0,760.0,25.0,19000.0
2023-03-15,EBLD86,750.1,760.0,745.1,760.0,147.0,110600.0
2023-03-16,EBLD86,750.0,765.0,750.0,765.0,50.0,37875.0
2023-03-19,EBLD86,750.2,757.0,750.2,757.0,50.0,37680.0
2023-03-20,EBLD86,772.0,772.0,772.0,772.0,25.0,19300.0
2023-03-22,EBLD86,765.0,770.0,765.0,770.0,62.0,47615.0
2023-03-23,EBLD86,770.0,770.0,770.0,770.0,50.0,38500.0
2023-04-02,EBLD86,770.0,755.0,755.0,755.0,25.0,18875.0
2023-04-03,EBLD86,752.0,752.0,752.0,752.0,25.0,18800.0
2023-04-04,EBLD86,767.0,767.0,767.0,767.0,25.0,19175.0
