BUSINESS_DATE,SYMBOL,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TOTAL_TRADED_QUANTITY,TOTAL_TRADED_VALUE
2012-06-13,CZBILP,0.0,110.0,100.0,100.0,41570.0,4160000.0
2012-06-14,CZBILP,0.0,100.0,100.0,100.0,91925.0,9192500.0
2012-06-17,CZBILP,0.0,100.0,100.0,100.0,28245.0,2824500.0
2012-06-18,CZBILP,0.0,100.0,100.0,100.0,107545.0,10754500.0
2012-06-19,CZBILP,0.0,100.0,100.0,100.0,2625.0,262500.0
2012-08-28,CZBILP,0.0,100.0,100.0,100.0,15000.0,1500000.0
2012-08-30,CZBILP,0.0,100.0,100.0,100.0,7874.0,787400.0
2012-09-05,CZBILP,0.0,100.0,100.0,100.0,29894.0,2989400.0
2012-09-19,CZBILP,0.0,100.0,100.0,100.0,66150.0,6615000.0
2012-10-08,CZBILP,0.0,100.0,100.0,100.0,116277.0,11627700.0
2012-10-14,CZBILP,0.0,100.0,100.0,100.0,50.0,5000.0
2012-11-06,CZBILP,0.0,100.0,100.0,100.0,58.0,5800.0
2012-12-04,CZBILP,0.0,100.0,100.0,100.0,119000.0,11900000.0
2013-01-17,CZBILP,0.0,100.0,100.0,100.0,90286.0,9028600.0
2013-01-30,CZBILP,0.0,100.0,100.0,100.0,105250.0,10525000.0
2013-04-08,CZBILP,0.0,106.0,102.0,106.0,300.0,31200.0
2013-04-16,CZBILP,0.0,110.0,108.0,110.0,200.0,21800.0
2013-04-23,CZBILP,0.0,114.0,112.0,114.0,200.0,22600.0
2013-04-28,CZBILP,0.0,118.0,116.0,118.0,200.0,23400.0
2013-04-30,CZBILP,0.0,116.0,116.0,116.0,8000.0,928000.0
2013-05-07,CZBILP,0.0,120.0,118.0,120.0,24100.0,2891800.0
2013-05-15,CZBILP,0.0,120.0,120.0,120.0,60000.0,7200000.0
2013-07-22,CZBILP,0.0,124.0,122.0,124.0,100000.0,12328000.0
2013-09-05,CZBILP,0.0,124.0,124.0,124.0,10000.0,1240000.0
2013-09-19,CZBILP,0.0,124.0,124.0,124.0,15106.0,1873144.0
2013-10-10,CZBILP,0.0,135.0,126.0,135.0,333037.0,44158695.0
2013-10-23,CZBILP,0.0,139.0,137.0,139.0,15053.0,2062367.0
2013-11-11,CZBILP,0.0,137.0,137.0,137.0,26680.0,3655160.0
2014-01-01,CZBILP,0.0,135.0,135.0,135.0,35500.0,4792500.0
2014-01-05,CZBILP,0.0,133.0,133.0,133.0,10877.0,158339825.0
2014-02-25,CZBILP,0.0,135.0,135.0,135.0,361040.0,48740400.0
2014-03-11,CZBILP,0.0,135.0,135.0,135.0,46950.0,6338250.0
2014-04-17,CZBILP,0.0,137.0,137.0,137.0,51100.0,7000700.0
2014-08-21,CZBILP,0.0,135.0,135.0,135.0,60554.0,8174790.0
2014-09-28,CZBILP,0.0,135.0,135.0,135.0,42070.0,5679450.0
2014-09-30,CZBILP,0.0,135.0,135.0,135.0,51000.0,6885000.0
2014-10-16,CZBILP,0.0,135.0,135.0,135.0,25501.0,3442635.0
2015-01-26,CZBILP,0.0,137.0,137.0,137.0,15545.0,2129665.0
2015-02-02,CZBILP,0.0,137.0,137.0,137.0,10582.0,1449734.0
2015-03-04,CZBILP,0.0,139.0,139.0,139.0,15000.0,2085000.0
2015-05-26,CZBILP,0.0,139.0,139.0,139.0,119595.0,16623705.0
2015-07-28,CZBILP,0.0,150.0,145.0,150.0,11525.0,1728570.0
2016-02-29,CZBILP,0.0,315.0,315.0,315.0,1038.0,326970.0
2016-03-13,CZBILP,0.0,315.0,315.0,315.0,4978.0,1568070.0
2016-06-12,CZBILP,0.0,335.0,321.0,335.0,55000.0,18357000.0
2016-07-13,CZBILP,0.0,329.0,323.0,323.0,98208.0,31748184.0
2016-07-20,CZBILP,0.0,323.0,323.0,323.0,995.0,321385.0
2016-08-16,CZBILP,0.0,323.0,323.0,323.0,63000.0,20349000.0
2016-08-30,CZBILP,0.0,325.0,325.0,325.0,16836.0,5471700.0
2016-12-04,CZBILP,0.0,325.0,325.0,325.0,111580.0,36263500.0
2017-01-10,CZBILP,0.0,325.0,325.0,325.0,29200.0,9490000.0
2017-01-19,CZBILP,0.0,325.0,325.0,325.0,26460.0,8599500.0
2017-02-01,CZBILP,0.0,325.0,325.0,325.0,18570.0,6035250.0
2017-07-24,CZBILP,0.0,325.0,325.0,325.0,14045.0,4564625.0
2017-08-24,CZBILP,0.0,325.0,325.0,325.0,14497.0,4711525.0
2018-01-21,CZBILP,0.0,157.0,150.0,150.0,62176.0,9326520.0
2018-05-28,CZBILP,0.0,150.0,150.0,150.0,337480.0,50622000.0
2018-06-11,CZBILP,0.0,150.0,150.0,150.0,4495.0,674250.0
2018-07-16,CZBILP,0.0,150.0,150.0,150.0,84.0,12600.0
2018-08-09,CZBILP,0.0,147.0,147.0,147.0,10000.0,1470000.0
2018-08-29,CZBILP,0.0,145.0,145.0,145.0,16878.0,2447310.0
2018-09-17,CZBILP,0.0,145.0,145.0,145.0,12000.0,1740000.0
2019-04-15,CZBILP,0.0,159.0,159.0,159.0,39691.0,6310869.0
2019-04-22,CZBILP,0.0,159.0,159.0,159.0,2000.0,318000.0
2019-09-16,CZBILP,0.0,159.0,159.0,159.0,6434.0,900760.0
2019-09-30,CZBILP,0.0,150.0,150.0,150.0,50000.0,7500000.0
2019-11-26,CZBILP,0.0,159.0,159.0,159.0,240524.0,38243316.0
2019-12-29,CZBILP,0.0,156.0,156.0,156.0,51500.0,8034000.0
2020-01-01,CZBILP,0.0,153.0,153.0,153.0,7215.0,1103895.0
2020-03-16,CZBILP,0.0,150.0,150.0,150.0,30452.0,4567800.0
2020-06-30,CZBILP,0.0,150.0,150.0,150.0,29000.0,4350000.0
2020-08-19,CZBILP,0.0,150.0,150.0,150.0,9432.0,1414800.0
2020-10-20,CZBILP,0.0,150.0,150.0,150.0,115143.0,17271450.0
2021-02-14,CZBILP,0.0,171.0,171.0,171.0,619.0,105849.0
2021-03-07,CZBILP,0.0,171.0,171.0,171.0,3719.0,635949.0
2021-03-25,CZBILP,0.0,171.0,171.0,171.0,4953.0,846963.0
2021-07-08,CZBILP,168.0,168.0,168.0,168.0,67500.0,11340000.0
2021-07-18,CZBILP,204.0,204.0,204.0,204.0,11753.0,2397612.0
2021-08-15,CZBILP,204.0,204.0,204.0,204.0,8851.0,1805604.0
2021-09-16,CZBILP,208.0,208.0,208.0,208.0,62500.0,13000000.0
2021-10-03,CZBILP,203.9,203.9,203.9,203.9,35000.0,7136500.0
2021-10-06,CZBILP,203.9,204.0,203.9,204.0,30758.0,6271669.5
2021-12-16,CZBILP,143.0,143.0,143.0,143.0,7000.0,1001000.0
2022-02-17,CZBILP,143.0,143.0,143.0,143.0,15673.0,2241239.0
2022-04-07,CZBILP,145.8,145.8,145.8,145.8,30000.0,4374000.0
2022-06-07,CZBILP,145.8,145.8,145.8,145.8,26358.0,3842996.4
2022-06-08,CZBILP,148.7,150.0,148.7,150.0,208074.0,31176483.6
2022-06-17,CZBILP,147.0,147.0,147.0,147.0,30000.0,4410000.0
2022-06-29,CZBILP,149.9,152.8,147.0,152.8,197079.0,29811613.0
2022-08-30,CZBILP,150.0,150.0,150.0,150.0,18843.0,2826450.0
2022-09-05,CZBILP,153.0,153.0,153.0,153.0,5286.0,808758.0
2022-09-25,CZBILP,153.0,153.0,153.0,153.0,800.0,122400.0
2022-10-12,CZBILP,153.0,153.0,153.0,153.0,18172.0,2780316.0
2023-03-15,CZBILP,100.0,100.0,100.0,100.0,5921.0,592100.0
2023-03-20,CZBILP,100.0,100.0,100.0,100.0,585271.0,58527100.0
2023-05-21,CZBILP,100.0,100.0,100.0,100.0,134794.0,21567040.0
2023-05-28,CZBILP,100.0,100.0,100.0,100.0,14101.0,1833130.0
2023-06-26,CZBILP,100.0,100.0,100.0,100.0,18376.0,2444008.0
2023-08-10,CZBILP,100.0,100.0,100.0,100.0,1509.0,150900.0
2023-08-14,CZBILP,100.0,100.0,100.0,100.0,1509.0,156936.0
2023-09-24,CZBILP,100.0,100.0,100.0,100.0,500000.0,67500000.0
2023-10-01,CZBILP,100.0,100.0,100.0,100.0,34337.0,3708396.0
2023-12-28,CZBILP,100.0,100.0,100.0,100.0,6317.0,789625.0
2024-01-02,CZBILP,100.0,100.0,100.0,100.0,4490.0,449000.0
2024-01-08,CZBILP,100.0,100.0,100.0,100.0,4490.0,480430.0
