BUSINESS_DATE,SYMBOL,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TOTAL_TRADED_QUANTITY,TOTAL_TRADED_VALUE
2022-12-20,SHLB,906.0,996.6,906.0,996.6,170,163662.8
2022-12-21,SHLB,978.3,1096.2,978.3,1096.2,130,137509.9
2022-12-22,SHLB,1075.0,1205.8,1075.0,1205.8,220,260500.5
2022-12-26,SHLB,1205.8,1326.3,1205.8,1326.3,130,168153.5
2022-12-27,SHLB,1352.8,1458.9,1352.8,1458.9,150,216232.0
2022-12-28,SHLB,1488.0,1604.7,1488.0,1604.7,170,269937.0
2022-12-29,SHLB,1604.6,1765.1,1604.6,1765.1,250,436517.0
2023-01-01,SHLB,1800.0,1941.6,1800.0,1941.6,350,676084.0
2023-01-02,SHLB,1980.4,2135.7,1980.4,2135.7,3500,7471146.0
2023-01-03,SHLB,2178.4,2349.2,2075.0,2203.0,19859,43365012.6
2023-01-04,SHLB,2203.0,2215.0,2150.0,2215.0,12332,26763013.0
2023-01-05,SHLB,2215.0,2436.5,2215.0,2436.5,5240,12260149.0
2023-01-08,SHLB,2485.2,2485.2,2332.0,2336.5,11098,26441196.0
2023-01-09,SHLB,2292.2,2355.0,2292.2,2312.0,11957,27792911.0
2023-01-10,SHLB,2281.0,2356.0,2210.0,2244.0,7907,18017095.0
2023-01-12,SHLB,2280.0,2302.0,2231.0,2289.0,7738,17532512.2
2023-01-17,SHLB,2329.9,2329.9,2257.0,2265.0,6847,15613871.2
2023-01-18,SHLB,2265.0,2345.0,2252.0,2298.0,5249,12140742.5
2023-01-19,SHLB,2255.0,2299.0,2255.0,2270.0,4575,10376397.0
2023-01-23,SHLB,2270.0,2366.0,2250.0,2320.1,7755,18091506.0
2023-01-24,SHLB,2281.0,2350.0,2281.0,2340.0,2975,6886153.0
2023-01-25,SHLB,2321.2,2420.0,2321.2,2405.0,5299,12679239.0
2023-01-26,SHLB,2400.0,2414.0,2365.0,2365.0,2446,5852304.5
2023-01-29,SHLB,2355.0,2404.0,2353.5,2359.0,3435,8166067.5
2023-01-30,SHLB,2400.0,2400.0,2278.1,2310.0,5100,11782066.0
2023-01-31,SHLB,2264.0,2309.0,2263.0,2300.0,2520,5731641.5
2023-02-01,SHLB,2260.1,2300.0,2260.0,2267.0,1475,3350527.5
2023-02-02,SHLB,2267.0,2289.9,2220.0,2222.0,3473,7805912.5
2023-02-05,SHLB,2222.0,2266.0,2220.0,2221.0,2850,6374105.6
2023-02-06,SHLB,2201.1,2240.0,2200.5,2240.0,1711,3794406.0
2023-02-07,SHLB,2225.2,2310.0,2225.2,2299.9,1858,4231172.0
2023-02-08,SHLB,2318.9,2330.0,2254.0,2269.0,1804,4112763.0
2023-02-09,SHLB,2270.0,2280.0,2235.1,2265.0,1285,2890962.7
2023-02-12,SHLB,2221.0,2244.0,2141.0,2200.0,2640,5824218.0
2023-02-14,SHLB,2165.0,2190.0,2157.3,2172.0,1595,3468158.0
2023-02-15,SHLB,2172.0,2190.0,2130.0,2130.0,2028,4365471.5
2023-02-16,SHLB,2100.1,2110.0,2055.0,2090.0,2479,5146728.0
2023-02-20,SHLB,2051.0,2072.0,2015.5,2040.0,1336,2717505.0
2023-02-22,SHLB,2020.0,2020.0,1917.0,1920.0,3258,6403828.6
2023-02-23,SHLB,1882.0,1882.0,1728.0,1728.0,6906,12002636.0
2023-02-26,SHLB,1693.5,1769.0,1555.2,1701.0,4663,7572111.0
2023-02-27,SHLB,1735.0,1735.0,1620.1,1679.0,1544,2572284.0
2023-02-28,SHLB,1651.0,1708.0,1650.0,1675.0,1442,2414455.1
2023-03-01,SHLB,1653.0,1705.5,1601.0,1608.1,2862,4659563.1
2023-03-02,SHLB,1600.0,1600.0,1560.1,1569.0,1924,3033282.0
2023-03-05,SHLB,1537.7,1610.0,1508.0,1510.0,1097,1674702.6
2023-03-07,SHLB,1510.0,1538.0,1452.4,1474.9,1315,1956137.0
2023-03-09,SHLB,1474.9,1533.0,1474.9,1515.0,900,1357810.0
2023-03-12,SHLB,1530.0,1540.0,1485.0,1525.0,1130,1702694.0
2023-03-13,SHLB,1505.0,1524.0,1465.0,1519.0,663,991290.3
2023-03-14,SHLB,1490.0,1515.0,1490.0,1495.0,490,733230.0
2023-03-15,SHLB,1470.2,1477.0,1470.0,1471.0,483,710657.0
2023-03-16,SHLB,1475.0,1500.0,1420.0,1500.0,1154,1679835.0
2023-03-19,SHLB,1470.0,1470.0,1350.0,1390.0,8230,11148561.0
2023-03-20,SHLB,1390.0,1409.0,1375.5,1380.0,548,762357.0
2023-03-22,SHLB,1380.0,1405.0,1315.1,1376.0,1797,2433032.5
2023-03-23,SHLB,1348.5,1375.0,1250.0,1282.0,2006,2612993.5
2023-03-26,SHLB,1256.4,1256.4,1190.0,1190.0,2878,3477962.7
2023-03-27,SHLB,1167.0,1194.0,1102.0,1194.0,2014,2263591.9
2023-03-28,SHLB,1180.0,1313.3,1126.2,1313.3,1856,2301544.6
2023-03-29,SHLB,1290.0,1290.0,1241.0,1270.0,757,953097.6
2023-03-30,SHLB,1265.0,1265.0,1221.1,1230.0,1091,1343826.0
2023-04-02,SHLB,1230.0,1275.0,1207.0,1228.0,780,971869.0
2023-04-03,SHLB,1210.0,1232.0,1186.0,1232.0,470,565536.0
2023-04-04,SHLB,1232.0,1249.0,1186.1,1220.0,221,269069.0
2023-04-05,SHLB,1196.0,1239.0,1195.0,1225.0,425,515086.0
2023-04-06,SHLB,1226.0,1227.0,1185.0,1206.0,472,564381.0
2023-04-09,SHLB,1182.0,1200.0,1176.1,1190.5,210,248721.0
2023-04-10,SHLB,1175.0,1198.0,1159.0,1198.0,390,455868.0
2023-04-11,SHLB,1220.0,1290.0,1182.0,1290.0,865,1051504.0
2023-04-12,SHLB,1265.0,1342.0,1260.0,1335.0,1656,2162924.0
2023-04-13,SHLB,1335.0,1335.0,1241.1,1275.0,800,1040353.0
2023-04-16,SHLB,1250.0,1271.0,1232.0,1233.0,435,541277.8
2023-04-17,SHLB,1257.0,1257.0,1211.3,1234.0,390,476448.0
2023-04-18,SHLB,1235.0,1235.0,1202.0,1229.0,485,589307.0
2023-04-20,SHLB,1195.0,1218.9,1195.0,1214.0,214,258086.4
2023-04-23,SHLB,1200.0,1207.0,1174.0,1175.0,580,684337.0
2023-04-24,SHLB,1171.0,1195.0,1168.0,1191.0,830,984807.0
2023-04-25,SHLB,1200.0,1230.0,1192.0,1230.0,973,1185800.5
2023-04-26,SHLB,1211.0,1211.0,1207.0,1207.0,230,278231.0
2023-04-27,SHLB,1183.0,1209.0,1183.0,1190.2,733,878802.0
2023-04-30,SHLB,1191.0,1309.2,1180.2,1200.0,624,759849.0
2023-05-02,SHLB,1200.0,1200.0,1168.0,1170.0,465,547672.0
2023-05-03,SHLB,1150.0,1180.0,1150.0,1180.0,242,283397.0
2023-05-04,SHLB,1170.0,1174.0,1162.0,1165.0,230,268162.0
2023-05-07,SHLB,1143.0,1188.0,1143.0,1146.0,280,321920.0
2023-05-08,SHLB,1130.1,1145.0,1107.6,1107.6,407,459424.0
2023-05-09,SHLB,1100.0,1122.0,1099.0,1110.0,355,392209.5
2023-05-10,SHLB,1131.0,1132.0,1095.0,1095.0,180,200562.0
2023-05-11,SHLB,1078.0,1103.8,1077.0,1103.7,340,372061.0
2023-05-14,SHLB,1103.0,1106.6,1083.2,1083.2,200,218508.0
2023-05-15,SHLB,1066.5,1100.0,1066.5,1095.0,171,186232.0
2023-05-16,SHLB,1076.0,1111.0,1076.0,1095.0,365,400749.0
2023-05-17,SHLB,1095.0,1116.9,1079.0,1086.3,221,242929.3
2023-05-18,SHLB,1108.0,1120.0,1095.5,1100.0,280,309027.1
2023-05-21,SHLB,1100.0,1181.0,1100.0,1149.5,673,766586.0
2023-05-22,SHLB,1150.0,1155.0,1127.1,1131.0,693,785477.0
2023-05-23,SHLB,1111.0,1244.0,1111.0,1204.0,878,1041352.6
2023-05-24,SHLB,1228.0,1228.0,1207.0,1225.0,675,818002.0
2023-05-28,SHLB,1225.0,1274.0,1162.1,1177.0,828,1006049.8
2023-05-30,SHLB,1155.0,1160.0,1123.0,1123.0,675,770223.0
2023-05-31,SHLB,1140.0,1142.4,1103.1,1120.0,402,449157.0
2023-06-01,SHLB,1110.0,1156.8,1078.0,1120.0,586,647590.8
2023-06-04,SHLB,1142.4,1145.0,1121.1,1135.0,410,466252.7
2023-06-05,SHLB,1130.0,1130.0,1098.0,1125.0,1158,1291011.5
2023-06-06,SHLB,1115.0,1140.0,1107.0,1140.0,440,492726.0
2023-06-07,SHLB,1140.0,1162.8,1132.3,1132.3,822,939192.0
2023-06-08,SHLB,1110.0,1130.0,1068.0,1107.1,2295,2501097.0
2023-06-11,SHLB,1107.0,1139.0,1085.0,1135.0,1205,1345048.0
2023-06-12,SHLB,1134.0,1134.0,1097.0,1116.0,305,339870.5
2023-06-13,SHLB,1116.0,1160.7,1093.7,1140.4,2424,2688271.4
2023-06-14,SHLB,1160.0,1200.0,1130.0,1169.0,2288,2663479.2
2023-06-15,SHLB,1160.0,1175.0,1137.1,1138.0,1042,1206191.0
